Award ID,category,env_subtype,Recipient Name,Award Amount,Start Date,CFDA Number,Description
99986524,OTHER,,HAWAII DEPARTMENT OF HEALTH,4938000.0,2023-10-01,66.468,"DESCRIPTION:THIS AGREEMENT PROVIDES FUNDING TO HAWAII DEPARTMENT OF HEALTH.  SECTION 1452 OF THE SAFE DRINKING WATER ACT (SDWA) AUTHORIZES THE STATE TO UTILIZE FUNDS TO FURTHER THE HEALTH PROTECTION OBJECTIVES OF SDWA. THIS AGREEMENT WILL PROVIDE FUNDS TO CAPITALIZE THE RECIPIENT'S DRINKING WATER STATE REVOLVING FUND (DWSRF) TO PROVIDE LOW INTEREST FINANCING FOR COSTS ASSOCIATED WITH THE PLANNING, DESIGN AND CONSTRUCTION OF ELIGIBLE DRINKING WATER IMPROVEMENT PROJECTS AND ACTIVITIES TO PROTECT HUMAN HEALTH. AS PART OF THIS AGREEMENT, THE RECIPIENT ENSURES COMPLIANCE WITH FEDERAL AND STATE REGULATIONS, WHICH ARE DESIGNED TO PROTECT PUBLIC HEALTH.

THIS AGREEMENT PROVIDES FULL FEDERAL FUNDS IN THE AMOUNT OF $4,938,000. REFER TO TERMS AND CONDITIONS.ACTIVITIES:THE DWSRF WILL BE USED FOR LOANS AND OTHER AUTHORIZED ASSISTANCE TO PUBLIC WATER SYSTEMS FOR ELIGIBLE PROJECTS, INCLUDING IMPROVING DRINKING WATER TREATMENT, WATER DISTRIBUTION, IMPROVING SOURCE OF WATER SUPPLY, REPLACING OR CONSTRU"
99986523,OTHER,,HAWAII DEPARTMENT OF HEALTH,7008000.0,2022-07-01,66.468,"DESCRIPTION:SECTION 1452 OF THE SAFE DRINKING WATER ACT (SDWA) AUTHORIZES THE STATE TO UTILIZE FUNDS TO FURTHER THE HEALTH PROTECTION OBJECTIVES OF SDWA. THIS AGREEMENT WILL PROVIDE FUNDS TO CAPITALIZE THE RECIPIENT'S DRINKING WATER STATE REVOLVING FUND (DWSRF) TO PROVIDE LOW INTEREST FINANCING FOR COSTS ASSOCIATED WITH THE PLANNING, DESIGN AND CONSTRUCTION OF ELIGIBLE DRINKING WATER IMPROVEMENT PROJECTS AND ACTIVITIES TO PROTECT HUMAN HEALTH. AS PART OF THIS AGREEMENT, THE RECIPIENT ENSURES COMPLIANCE WITH FEDERAL AND STATE REGULATIONS, WHICH ARE DESIGNED TO PROTECT PUBLIC HEALTH.

THIS AGREEMENT PROVIDES FULL FEDERAL FUNDS IN THE AMOUNT OF $7,008,000. PREAWARD COSTS ARE APPROVED BACK TO 7/1/2022. REFER TO TERMS AND CONDITIONS.ACTIVITIES:THE BULK OF THE SRF WILL BE USED FOR LOANS AND OTHER AUTHORIZED ASSISTANCE TO PUBLIC WATER SYSTEMS FOR ELIGIBLE PROJECTS, INCLUDING IMPROVING DRINKING WATER TREATMENT, FIXING LEAKY OR OLD PIPES (WATER DISTRIBUTION), IMPROVING SOURCE OF WATER SUPPLY, R"
99986522,OTHER,,HAWAII DEPARTMENT OF HEALTH,11001000.0,2021-08-01,66.468,"THE PURPOSE OF THIS AGREEMENT IS FOR A CAPITALIZATION GRANT WHICH PROVIDES FUNDS FOR THE RECIPIENT&RSQUOANDS DRINKING WATER STATE REVOLVING FUND (DWSRF) PROGRAM.  THE ACTIVITIES ARE TO PROVIDE LOW INTEREST FINANCING TO NUMEROUS SUBRECIPIENTS FOR COSTS ASSOCIATED WITH THE PLANNING, DESIGN, AND CONSTRUCTION OF THEIR ELIGIBLE DRINKING WATER IMPROVEMENT PROJECTS AND ACTIVITIES TO PROTECT HUMAN HEALTH.  THE EXPECTED OUTCOMES ARE TO ESTABLISH AND MANAGE AN EFFECTIVE COMPREHENSIVE DRINKING WATER PROGRAM AND TO MAINTAIN A SELF-SUSTAINING REVOLVING FUND TO PROVIDE SAFE DRINKING WATER AND PROTECT PUBLIC HEALTH FOR CITIZENS THROUGHOUT THE STATE.

THIS AGREEMENT PROVIDES FULL FEDERAL FUNDING IN THE AMOUNT OF $11,001,000.
PREAWARD COSTS ARE APPROVED BACK TO 8/1/2021."
99986521,OTHER,,HAWAII DEPARTMENT OF HEALTH,11011000.0,2020-07-01,66.468,"THIS AGREEMENT IS FOR A CAPITALIZATION GRANT WHICH PROVIDES FUNDS FOR THE STATE OF HAWAII'S DRINKING WATER STATE REVOLVING FUND PROGRAM TO PROVIDE LOW INTEREST FINANCING TO RECIPIENTS FOR COSTS ASSOCIATED WITH THE PLANNING, DESIGN AND CONSTRUCTION OF ELIGIBLE DRINKING WATER IMPROVEMENT PROJECTS AND ACTIVITIES TO PROTECT HUMAN HEALTH.  THIS AGREEMENT PROVIDES FULL FEDERAL FUNDING IN THE AMOUNT OF $11,011,000. PREAWARD COSTS ARE APPROVED BACK TO 7/1/2020."
99986520,OTHER,,HAWAII DEPARTMENT OF HEALTH,11103000.0,2019-10-01,66.468,"THIS CAPITALIZATION GRANT PROVIDES FUNDS FOR THE STATE OF HAWAII'S DRINKING WATER STATE REVOLVING FUND PROGRAM. THIS PROGRAM PROVIDES LOW INTEREST FINANCING TO RECIPIENTS FOR COSTS ASSOCIATED WITH PLANNING, DESIGN AND CONSTRUCTION OF ELIGIBLE DRINKING WATER IMPROVEMENT PROJECTS AND ACTIVITIES TO PROTECT HUMAN HEALTH.  THIS AGREEMENT PROVIDES FULL FEDERAL FUNDING IN THE AMOUNT OF $11,004,000."
99971425,OTHER,,OWENS VALLEY INDIAN WATER COMMISSION,210000.0,2024-07-01,66.419,"DESCRIPTION:THIS AGREEMENT PROVIDES FUNDING TO OWENS VALLEY INDIAN WATER COMMISSION TO CARRY OUT ITS PROGRAM TO MAINTAIN, PROTECT, AND IMPROVE THE WATER QUALITY OF ITS RIVERS, LAKES, STREAMS, GROUNDWATER, AND OTHER WATERBODIES. THE ENVIRONMENTAL BENEFITS OF THIS PROGRAM INCLUDE PREVENTING DEGRADATION OF UNIMPAIRED WATERBODIES AND REDUCING THE NUMBER OF IMPAIRED WATERBODIES ON TRIBAL LANDS. THIS ASSISTANCE AGREEMENT PROVIDES FULL FEDERAL FUNDING IN THE AMOUNT OF $110,000.

ACTIVITIES:ACTIVITIES INCLUDE: WATER QUALITY MONITORING AND ASSESSMENTS, OUTREACH, EDUCATION, AND TRAINING. 
SUBRECIPIENT:NO SUBAWARDS ARE INCLUDED IN THIS ASSISTANCE AGREEMENT.OUTCOMES:ANTICIPATED DELIVERABLES AND EXPECTED OUTCOMES INCLUDE WATER QUALITY DATA, TRAINING SUMMARIES, OUTREACH MATERIALS, AND INCREASED UNDERSTANDING OF WATER QUALITY. DIRECT BENEFICIARIES OF THIS ASSISTANCE AGREEMENT INCLUDE RESIDENTS OF THE OWENS VALLEY TRIBES."
99971420,OTHER,,OWENS VALLEY INDIAN WATER COMMISSION,510000.0,2019-07-01,66.419,"THIS GRANT AGREEMENT PROVIDES FEDERAL FUNDING IN THE AMOUNT OF $130,000 TO FURTHER DEVELOP THE OWENS VALLEY INDIAN WATER COMMISSION'S WATER POLLUTION CONTROL PROGRAM BY CONDUCTING SURFACE AND GROUNDWATER QUALITY MONITORING TO ASSESS AND MANAGE WATER QUALITY WITHIN THE OWENS VALLEY, MAINTAINING A WATER QUALITY DATABASE TO TRACK WATER QUALITY TRENDS, AND EDUCATING THE COMMUNITY ABOUT WATER POLLUTION CONTROL ISSUES."
99950322,OTHER,,WALKER RIVER PAIUTE TRIBE,822600.0,2021-10-01,66.419,"THIS AGREEMENT PROVIDES FUNDING TO THE WALKER RIVER PAIUTE TRIBE TO CARRY OUT ITS PROGRAM TO MAINTAIN, PROTECT, AND IMPROVE THE WATER QUALITY OF ITS RIVERS, LAKES, STREAMS, GROUNDWATER, AND OTHER WATERBODIES. THE ENVIRONMENTAL BENEFITS OF THIS PROGRAM INCLUDE PREVENTING DEGRADATION OF UNIMPAIRED WATERBODIES AND REDUCING THE NUMBER OF IMPAIRED WATERBODIES IN THE STATE. ACTIVITIES INCLUDE CONDUCTING SURFACE WATER MONITORING IN ORDER TO ASSESS AND MANAGE WATER QUALITY AND CONTINUING GREEN WASTE GOALS.

THIS AGREEMENT PROVIDES FULL FEDERAL FUNDS IN THE AMOUNT OF $164,520."
99947026,OTHER,,FORT MCDOWELL YAVAPAI NATION,223241.0,2025-10-01,66.419,"DESCRIPTION:THIS AGREEMENT PROVIDES FUNDING TO THE FORT MCDOWELL TRIBE FOR CONTINUING ENVIRONMENTAL PROGRAMS WHILE GIVING IT GREATER FLEXIBILITY TO ADDRESS TITS HIGHEST ENVIRONMENTAL PRIORITIES, IMPROVE ENVIRONMENTAL PERFORMANCE, ACHIEVE ADMINISTRATIVE SAVINGS AND STRENGTHEN THE PARTNERSHIP BETWEEN THE FORT MCDOWELL TRIBE AND THE EPA. THIS AGREEMENT FUNDS THE TRIBAL PROGRAM FOR CLEAN WATER ACT (CWA) 106. SPECIFICALLY, THIS GRANT WILL PROVIDE FUNDS TO IMPLEMENT A WATER QUALITY MONITORING PROGRAM AND ANALYZE WATER QUALITY DATA.

THIS AGREEMENT PROVIDES FULL FEDERAL FUNDING IN THE AMOUNT OF $223,241. REFER TO TERMS AND CONDITIONS.  ACTIVITIES:THIS AGREEMENT FUNDS THE TRIBAL PROGRAM FOR CWA 106, WATER POLLUTION CONTROL.  SPECIFICALLY THIS GRANT WILL FUND THE IMPLEMENTATION OF WATER MONITORING, ANALYSIS OF THE DATA COLLECTED FROM MONITORING, TRAINING OF STAFF AND EDUCATION AND OUTREACH TO THE COMMUNITY. SUBRECIPIENT:NO SUBAWARDS ARE INCLUDED IN THIS ASSISTANCE AGREEMENT.OUTCOMES:ANTICIPATED"
99947021,OTHER,,FORT MCDOWELL YAVAPAI NATION,555377.0,2020-10-01,66.419,"THIS AGREEMENT PROVIDES FUNDING TO THE FORT MCDOWELL INDIAN COMMUNITY TO CARRY OUT ITS PROGRAM TO MAINTAIN, PROTECT, AND IMPROVE THE WATER QUALITY OF ITS RIVERS, LAKES, STREAMS, GROUNDWATER, AND OTHER WATERBODIES. THE ENVIRONMENTAL BENEFITS OF THIS PROGRAM INCLUDE PREVENTING DEGRADATION OF UNIMPAIRED WATERBODIES AND REDUCING THE NUMBER OF IMPAIRED WATERBODIES IN THE STATE. ACTIVITIES INCLUDE CONDUCTING WATER QUALITY MONITORING ALONG A TEN-MILE PORTION OF THE VERDE RIVER, EDUCATE TRIBAL MEMBERS, AND TO IMPROVE WATERSHED HEALTH BY COLLABORATING WITH LOCAL STAKEHOLDERS.   THIS AGREEMENT PROVIDES FULL FEDERAL FUNDING IN THE AMOUNT OF $105,937."
99939225,OTHER,,HAWAII DEPARTMENT OF HEALTH,334000.0,2025-10-01,66.454,"DESCRIPTION:THIS AGREEMENT IS TO FUND THE STATE OF HAWAII'S WATER QUALITY MANAGEMENT PLANNING PROGRAM TO IMPROVE IMPAIRED WATERS AND PROTECT UNIMPAIRED WATERS ACROSS THE STATE BY CONDUCTING PLANNING THAT INFORMS AND SUPPORTS IMPLEMENTATION OF CLEAN WATER ACT PROGRAMS.  IN ACCORDANCE WITH CLEAN WATER ACT SECTION 205(J)(3), THE RECIPIENT'S WAIVER REQUEST DATED JUNE 2, 2025 WAS APPROVED BY EPA ON JUNE 30, 2025.  THIS AGREEMENT IS SUPPORTED BY FUNDING PROVIDED UNDER THE INFRASTRUCTURE INVESTMENT AND JOBS ACT (IIJA) (PL 117-58). 

THIS ASSISTANCE AGREEMENT PROVIDES FULL FEDERAL FUNDING IN THE AMOUNT OF $334,000.00.  SEE GENERAL TERMS AND CONDITIONS.

ACTIVITIES:THE ACTIVITIES TO BE PERFORMED INCLUDE THE FOLLOWING WATER QUALITY MANAGEMENT PLANNING ACTIVITIES: IDENTIFYING MEASURES TO MEET AND MAINTAIN WATER QUALITY STANDARDS; DEVELOPING WATER QUALITY MANAGEMENT PLANS, INCLUDING THE DEVELOPMENT OF TOTAL MAXIMUM DAILY LOADS (TMDLS) TO ADDRESS IMPAIRED WATERBODIES; AND DETERMINING AND REPORTING "
99939224,OTHER,,HAWAII DEPARTMENT OF HEALTH,259000.0,2024-10-01,66.454,"DESCRIPTION:THIS AGREEMENT IS TO FUND THE STATE OF HAWAII'S WATER QUALITY MANAGEMENT PLANNING PROGRAM TO IMPROVE IMPAIRED WATER AND PROTECT UNIMPAIRED WATERS ACROSS THE STATE BY CONDUCTING PLANNING THAT INFORMS AND SUPPORTS IMPLEMENTATION OF CLEAN WATER ACT PROGRAMS. 
IN ACCORDANCE WITH CLEAN WATER ACT SECTION 205(J)(3), THE RECIPIENT'S WAIVER REQUEST DATED JUNE 12, 2024 AND WAS APPROVED BY EPA ON JUNE 27, 2024.THIS AGREEMENT IS SUPPORTED BY FUNDING PROVIDED UNDER THE INFRASTRUCTURE INVESTMENT AND JOBS ACT (IIJA) (PL 117-58). 

THIS ASSISTANCE AGREEMENT PROVIDES FULL FEDERAL FUNDING IN THE AMOUNT OF $259,000.  SEE TERMS AND CONDITIONS. 
ACTIVITIES:THE ACTIVITIES TO BE PERFORMED INCLUDE THE FOLLOWING WATER QUALITY MANAGEMENT PLANNING ACTIVITIES: DEVELOPMENT OF TOTAL MAXIMUM DAILY LOADS (TMDLS), EQUITY AND CLIMATE ASSESSMENTS, MONITORING AND ANALYSIS, COORDINATION OF DATA COLLECTION ACTIVITIES, THE IDENTIFICATION AND PRIORITIZATION OF IMPAIRED WATERS FOR TMDL DEVELOPMENT, IDENTIFICATION "
99939223,OTHER,,HAWAII DEPARTMENT OF HEALTH,239000.0,2023-10-01,66.454,"DESCRIPTION:THIS AGREEMENT IS TO FUND THE STATE OF HAWAII'S WATER QUALITY MANAGEMENT PLANNING PROGRAM TO IMPROVE IMPAIRED WATER AND PROTECT UNIMPAIRED WATERS ACROSS THE STATE BY CONDUCTING PLANNING THAT INFORMS AND SUPPORTS IMPLEMENTATION OF CLEAN WATER ACT PROGRAMS. IN ACCORDANCE WITH CLEAN WATER ACT SECTION 205(J)(3), UNLESS A WAIVER REQUEST IS APPROVED BY EPA, THE RECIPIENT WILL JOINTLY DEVELOP WORKPLANS WITH AND PROVIDE AT LEAST 40% OF THIS AWARD TO REGIONAL OR INTERSTATE WATERSHED MANAGEMENT PLANNING AGENCIES. 
THIS AGREEMENT IS SUPPORTED BY FUNDING PROVIDED UNDER THE INFRASTRUCTURE INVESTMENT AND JOBS ACT (IIJA) (PL 117-58). 

THIS ASSISTANCE AGREEMENT PROVIDES FULL FEDERAL FUNDING IN THE AMOUNT OF $239,000.
ACTIVITIES:THE ACTIVITIES TO BE PERFORMED INCLUDE THE FOLLOWING WATER QUALITY MANAGEMENT PLANNING ACTIVITIES: DEVELOPMENT OF TOTAL MAXIMUM DAILY LOADS (TMDLS), EQUITY ASSESSMENTS, CLIMATE ASSESSMENTS, MONITORING, AND STANDARDS DEVELOPMENT.SUBRECIPIENT:THE ACTIVITIES TO BE IMP"
99939222,OTHER,,HAWAII DEPARTMENT OF HEALTH,244438.0,2022-10-01,66.454,"DESCRIPTION:THIS AGREEMENT IS TO FUND THE STATE OF HAWAII'S WATER QUALITY MANAGEMENT PLANNING PROGRAM TO IMPROVE IMPAIRED WATER AND PROTECT UNIMPAIRED WATERS ACROSS THE STATE BY CONDUCTING PLANNING THAT INFORMS AND SUPPORTS IMPLEMENTATION OF CLEAN WATER ACT PROGRAMS. IN ACCORDANCE WITH CLEAN WATER ACT SECTION 205(J)(3), UNLESS A WAIVER REQUEST IS APPROVED BY EPA, THE RECIPIENT WILL JOINTLY DEVELOP WORKPLANS WITH AND PROVIDE AT LEAST 40% OF THIS AWARD TO REGIONAL OR INTERSTATE WATERSHED MANAGEMENT PLANNING AGENCIES. THIS AGREEMENT INCLUDES FUNDS PROVIDED UNDER THE INFRASTRUCTURE INVESTMENT AND JOBS ACT (IIJA) (PL 117-58). 

THIS ASSISTANCE AGREEMENT PROVIDES FULL FEDERAL FUNDING IN THE AMOUNT OF $244,438.  
ACTIVITIES:THE ACTIVITIES TO BE PERFORMED INCLUDE THE FOLLOWING WATER QUALITY MANAGEMENT PLANNING ACTIVITIES: DEVELOPMENT OF TOTAL MAXIMUM DAILY LOADS (TMDLS), EQUITY ASSESSMENTS, CLIMATE ASSESSMENTS, MONITORING, AND STANDARDS DEVELOPMENT.SUBRECIPIENT:THE ACTIVITIES TO BE IMPLEMENTED"
99939221,OTHER,,HAWAII DEPARTMENT OF HEALTH,124000.0,2021-10-01,66.454,"THIS AGREEMENT PROVIDES SUPPORT TO THE STATE OF HAWAII TO IMPLEMENT ITS NONPOINT SOURCE MANAGEMENT PROGRAM (DEVELOPED AND APPROVED UNDER CWA319), FOCUSING ON WATERSHEDS WITH WATER QUALITY IMPAIRMENTS CAUSED BY POLLUTED RUN-OFF FROM NONPOINT SOURCES (NONPOINT SOURCE POLLUTION). THE PURPOSE IS TO CONDUCT NONPOINT SOURCE IMPLEMENTATION PROJECTS THAT INCLUDE A VARIETY OF STRUCTURAL AND NON-STRUCTURAL BEST MANAGEMENT PRACTICES (BMPS), WATERSHED PLANNING, MONITORING, TECHNOLOGY DEMONSTRATIONS, AND A VARIETY OF EDUCATION/OUTREACH PROGRAMS.  

THIS AGREEMENT PROVIDES FULL FEDERAL FUNDING IN THE AMOUNT OF $124,000."
99939220,OTHER,,HAWAII DEPARTMENT OF HEALTH,124000.0,2020-10-01,66.454,"THIS AGREEMENT IS TO FUND THE STATE OF HAWAII'S WATER QUALITY MANAGEMENT PLANNING PROGRAM TO IMPROVE IMPAIRED WATER AND PROTECT UNIMPAIRED WATERS ACROSS THE STATE. THIS STATEWIDE PROGRAM IS DESIGNED TO INCREASE PUBLIC AWARENESS AND UNDERSTANDING REGARDING THE PROTECTION AND IMPROVEMENT OF WATER QUALITY.   THIS ASSISTANCE AGREEMENT PROVIDES FULL FUNDING IN THE AMOUNT OF $124,000."
99939219,OTHER,,HAWAII DEPARTMENT OF HEALTH,100000.0,2019-10-01,66.454,"THIS GRANT SUPPORTS THE STATE OF HAWAII'S WATER QUALITY MANAGEMENT PLANNING PROGRAM TO IMPROVE IMPAIRED WATER AND PROTECT UNIMPAIRED WATERS ACROSS THE STATE. THIS STATEWIDE PROGRAM IS DESIGNED TO INCREASE PUBLIC AWARENESS AND UNDERSTANDING REGARDING THE PROTECTION AND IMPROVEMENT OF WATER QUALITY.  THIS ASSISTANCE AGREEMENT PROVIDES FULL FEDERAL FUNDING IN THE AMOUNT OF $250,000 WHICH INCLUDES $150,000 EPA IN-KIND IN THE FORM OF AN INTERGOVERNMENTAL PERSONNEL AGREEMENT (IPA)."
99932821,OTHER,,YAVAPAI PRESCOTT INDIAN TRIBE,193575.0,2020-10-01,66.419,"THIS AGREEMENT PROVIDES FUNDING TO THE YAVAPAI PRESCOTT INDIAN TRIBE TO CARRY OUT ITS PROGRAM TO MAINTAIN, PROTECT, AND IMPROVE THE WATER QUALITY OF ITS RIVERS, LAKES, STREAMS, GROUNDWATER, AND OTHER WATERBODIES. THE ENVIRONMENTAL BENEFITS OF THIS PROGRAM INCLUDE PREVENTING DEGRADATION OF UNIMPAIRED WATERBODIES AND REDUCING THE NUMBER OF IMPAIRED WATERBODIES IN THE STATE. ACTIVITIES INCLUDE CONDUCTING WATER QUALITY MONITORING AND ANALYSIS, OUTREACH AND EDUCATION, STAFF TRAINING AND COMPLETING A WATER QUALITY ASSESSMENT REPORT.  THIS ASSISTANCE AGREEMENT PROVIDES FULL FEDERAL FUNDING IN THE AMOUNT OF $59,309.  SEE TERMS AND CONDITIONS."
99932323,OTHER,,BIG VALLEY BAND OF POMO INDIANS,580000.0,2022-10-01,66.419,"DESCRIPTION:THIS AGREEMENT PROVIDES FUNDING TO BIG VALLEY RANCHERIA TO CARRY OUT ITS PROGRAM TO MAINTAIN, PROTECT, AND IMPROVE THE WATER QUALITY OF ITS RIVERS, LAKES, STREAMS, GROUNDWATER, AND OTHER WATERBODIES. THE ENVIRONMENTAL BENEFITS OF THIS PROGRAM INCLUDE PREVENTING DEGRADATION OF UNIMPAIRED WATERBODIES AND REDUCING THE NUMBER OF IMPAIRED WATERBODIES ON TRIBAL LANDS. ACTIVITIES:ACTIVITIES INCLUDE WATER QUALITY MONITORING AND OUTREACH AND EDUCATION. SUBRECIPIENT:NO SUBAWARDS ARE INCLUDED IN THIS ASSISTANCE AGREEMENT.OUTCOMES:ANTICIPATED DELIVERABLES AND EXPECTED OUTCOMES INCLUDE: WATER QUALITY DATA AND OUTREACH AND EDUCATION REPORTS. THIS AWARD PROVIDES FULL FEDERAL FUNDING IN THE AMOUNT OF $110.000."
99932224,OTHER,,SHOSHONE-PAIUTE TRIBES,565573.0,2023-10-01,66.419,"DESCRIPTION:THE PURPOSE OF THIS GRANT AGREEMENT IS TO PROVIDE FUNDING TO THE SHOSHONE-PAIUTE TRIBES TO CARRY OUT ITS PROGRAM TO MAINTAIN, PROTECT, AND IMPROVE THE WATER QUALITY OF ITS RIVERS, LAKES, STREAMS, GROUNDWATER, AND OTHER WATERBODIES. THE ENVIRONMENTAL BENEFITS OF THIS PROGRAM INCLUDE PREVENTING DEGRADATION OF UNIMPAIRED WATERBODIES AND REDUCING THE NUMBER OF IMPAIRED WATERBODIES ON TRIBAL LANDS.

THIS AGREEMENT PROVIDES FULL FEDERAL FUNDS IN THE AMOUNT OF $200,000.00. 


ACTIVITIES:ACTIVITIES TO BE PERFORMED INCLUDE WATER QUALITY MONITORING AND ASSESSMENT, DEVELOPMENT OF WATER QUALITY STANDARDS, TRAINING FOR TRIBAL STAFF, EDUCATION, AND PROGRAM ADMINISTRATION.SUBRECIPIENT:NO SUBAWARDS ARE INCLUDED IN THIS ASSISTANCE AGREEMENT.OUTCOMES:  
ANTICIPATED DELIVERABLES AND EXPECTED OUTCOMES INCLUDE: WATER QUALITY DATA AND DATA ASSESSMENTS, TRAINING, WATER QUALITY STANDARDS, AND PROGRESS REPORTS. DIRECT BENEFICIARIES OF THIS ASSISTANCE AGREEMENT INCLUDE RESIDENTS OF THE SHOSHONE PAIU"
99932219,OTHER,,SHOSHONE-PAIUTE TRIBES,485000.0,2018-10-01,66.419,"THE PURPOSE OF THIS PROJECT IS FOR THE SHOSHONE PAIUTE TRIBES OF DUCK VALLEY'S FURTHER DEVELOPMENT OF ITS WATER POLLUTION CONTROL PROGRAM BY CONDUCTING SURFACE WATER QUALITY MONITORING TO ASSESS WATER QUALITY AND MANAGE WATER QUALITY ON THE RESERVATION, DEVELOPING WATER QUALITY STANDARDS, AND ASSISTING WITH RIO TINTO MINE REMEDIATION TO BETTER MANAGE WATER QUALITY.  THIS AGREEMENT PROVIDES FULL FEDERAL FUNDING IN THE AMOUNT OF $80,000. PREAWARD COSTS ARE APPROVED BACK TO 10/1/2018."
99919621,OTHER,,PAUMA BAND OF MISSION INDIANS,376624.0,2020-10-01,66.419,"THIS AGREEMENT PROVIDES FUNDING TO THE PAUMA TRIBE TO CARRY OUT ITS PROGRAM TO MAINTAIN, PROTECT, AND IMPROVE THE WATER QUALITY OF ITS RIVERS, LAKES, STREAMS, GROUNDWATER, AND OTHER WATERBODIES. THE ENVIRONMENTAL BENEFITS OF THIS PROGRAM INCLUDE PREVENTING DEGRADATION OF UNIMPAIRED WATERBODIES AND REDUCING THE NUMBER OF IMPAIRED WATERBODIES IN THE STATE. ACTIVITIES INCLUDE CONDUCTING SURFACE AND GROUNDWATER QUALITY MONITORING IN ORDER TO ASSESS & MANAGE WATER QUALITY ON THE RESERVATION, STAFF TRAINING AND EDUCATION AND OUTREACH FOR THE COUMMUNITY.  THIS AASSISTANCE AGREEMENT PROVIDES FULL FEDERAL FUNDING IN THE AMOUNT OF $69,827.  SEE TERMS AND CONDITIONS."
99885025,OTHER,,MONTANA DEPARTMENT OF ENVIRONMENTAL QUALITY,10906000.0,2024-10-01,66.468,"DESCRIPTION:THIS AGREEMENT PROVIDES A CAPITALIZATION GRANT FOR THE RECIPIENT'S DRINKING WATER STATE REVOLVING FUND (DWSRF) PROGRAM. THE AWARD FURTHERS THE PUBLIC HEALTH PROTECTION OBJECTIVES OF THE SAFE DRINKING WATER ACT (SDWA).ACTIVITIES:THE RECIPIENT OF THESE FUNDS WILL PROVIDE LOW INTEREST RATE FINANCING TO ELIGIBLE PUBLIC WATER SYSTEMS FOR THE COSTS ASSOCIATED WITH THE PLANNING, DESIGN, AND CONSTRUCTION OF ELIGIBLE DRINKING WATER IMPROVEMENT PROJECTS. THE RECIPIENT MAY ALSO USE SOME OF THE FUNDING FOR SPECIFIC SET-ASIDES, INCLUDING BUT NOT LIMITED TO PROVIDING TECHNICAL ASSISTANCE TO SMALL SYSTEMS, FOR OPERATOR CERTIFICATION ACTIVITIES, AND SOURCE WATER PROTECTION ACTIVITIES.SUBRECIPIENT:THIS GRANT AGREEMENT CAPITALIZES THE STATE SRF PROGRAM, ALLOWING THE STATE SRF PROGRAM TO MAKE LOANS AND GIVE PRINCIPAL FORGIVENESS (SUBAWARDS) TO COMMUNITIES FOR INFRASTRUCTURE IMPROVEMENTS.OUTCOMES:THE ANTICIPATED DELIVERABLES INCLUDE FINANCING, PLANNING, DESIGN, AND CONSTRUCTION OF ELIGIBLE PUB"
99885024,OTHER,,MONTANA DEPARTMENT OF ENVIRONMENTAL QUALITY,4661000.0,2023-10-01,66.468,"DESCRIPTION:THIS AGREEMENT PROVIDES A CAPITALIZATION GRANT FOR THE RECIPIENT'S DRINKING WATER STATE REVOLVING FUND (DWSRF) PROGRAM. THE AWARD FURTHERS THE PUBLIC HEALTH PROTECTION OBJECTIVES OF THE SAFE DRINKING WATER ACT (SDWA).ACTIVITIES:THE RECIPIENT OF THESE FUNDS WILL PROVIDE LOW INTEREST RATE FINANCING TO ELIGIBLE PUBLIC WATER SYSTEMS FOR THE COSTS ASSOCIATED WITH THE PLANNING, DESIGN, AND CONSTRUCTION OF ELIGIBLE DRINKING WATER IMPROVEMENT PROJECTS. THE RECIPIENT MAY ALSO USE SOME OF THE FUNDING FOR SPECIFIC SET-ASIDES, INCLUDING BUT NOT LIMITED TO PROVIDING TECHNICAL ASSISTANCE TO SMALL SYSTEMS, FOR OPERATOR CERTIFICATION ACTIVITIES, AND SOURCE WATER PROTECTION ACTIVITIES.SUBRECIPIENT:THIS GRANT AGREEMENT CAPITALIZES THE STATE SRF PROGRAM, ALLOWING THE STATE SRF PROGRAM TO MAKE LOANS AND GIVE PRINCIPAL FORGIVENESS (SUBAWARDS) TO COMMUNITIES FOR INFRASTRUCTURE IMPROVEMENTS.OUTCOMES:THE ANTICIPATED DELIVERABLES INCLUDE FINANCING, PLANNING, DESIGN, AND CONSTRUCTION OF ELIGIBLE PUB"
