Award ID,category,env_subtype,Recipient Name,Award Amount,Start Date,CFDA Number,Description
99T79201,ENV,ENV_NOHEALTH,NAVAJO TRIBAL UTILITY AUTHORITY,2633300.0,2018-10-01,66.468,"FOR THE CONSTRUCTION OF A TREATMENT PLANT TO REMOVE ARSENIC FROM THE NTUA ANETH PUBLIC WATER SYSTEM.  THE COMPLETION AND OPERATION OF THE PROPOSED TREATMENT SYSTEM SHOULD RETURN THE ANETH WATER SYSTEM TO COMPLIANCE WITH THE DRINKING WATER REGULATIONS OF THE SAFE DRINKING WATER ACT (SDWA).  THIS ASSISTANCE AGREEMENT PROVIDES FULL FEDERAL FUNDING IN THE AMOUNT OF $1,043,000."
99T78201,ENV,ENV_HEALTH,PYRAMID LAKE PAIUTE TRIBE,449860.0,2018-10-01,66.817,"THIS PROJECT PROVIDES FUNDING FOR THE PYRAMID LAKE PAIUTE TRIBE'S RESPONSE PROGRAM THAT INCLUDES TIMELY SURVEY AND INVENTORY OF BROWNFIELD SITES, WHICH ARE PROPERTIES WHOSE EXPANSION, REDEVELOPMENT OR REUSE MAY BE COMPLICATED BY THE PRESENCE OF HAZARDOUS SUBSTANCES. IT ALSO INCLUDES OVERSIGHT AND ENFORCEMENT AUTHORITIES TO ENSURE THAT RESPONSE ACTIONS PROTECT HUMAN HEALTH AND THE ENVIRONMENT; RESOURCES TO PROVIDE MEANINGFUL PUBLIC INVOLVEMENT; MECHANISMS FOR APPROVAL OF A CLEANUP PLANS AND VERIFICATION OF COMPLETE RESPONSES. THE OBJECTIVE OF THIS PROJECT IS TO ASSIST IN REMEDIATING AND REDEVELOPING BROWNFIELDS SITES.   THIS AGREEMENT PROVIDES FULL FEDERAL FUNDING IN THE AMOUNT OF $85,000."
99T78001,ENV,ENV_HEALTH,TOHONO O'ODHAM NATION,487353.0,2018-10-01,66.817,"FOR THE TOHONO O'ODHAM NATION'S RESPONSE PROGRAM THAT INCLUDES TIMELY SURVEY AND INVENTORY OF BROWNFIELD SITES, WHICH ARE PROPERTIES WHOSE EXPANSION, REDEVELOPMENT OR REUSE MAY BE COMPLICATED BY THE PRESENCE OF HAZARDOUS SUBSTANCES. IT ALSO INCLUDES OVERSIGHT AND ENFORCEMENT AUTHORITIES TO ENSURE THAT RESPONSE ACTIONS PROTECT HUMAN HEALTH AND THE ENVIRONMENT; RESOURCES TO PROVIDE MEANINGFUL PUBLIC INVOLVEMENT; MECHANISMS FOR APPROVAL OF CLEANUP PLANS, AND VERIFICATION OF COMPLETE RESPONSES.  THE OBJECTIVE OF THIS PROJECT IS TO ASSIST IN REMEDIATING AND REDEVELOPING BROWNFIELDS SITES THROUGHOUT THE STATE.   THIS AGREEMENT PROVIDES FEDERAL FUNDING IN THE AMOUNT OF $137,000."
99T76924,OTHER,,FEDERATED INDIANS OF GRATON RANCHERIA,296000.0,2023-10-01,66.605,"DESCRIPTION:THIS AGREEMENT PROVIDES FUNDING FOR THE OPERATION OF THE GRATON RANCHERIA'S CONTINUING ENVIRONMENTAL PROGRAMS WHILE GIVING IT GREATER FLEXIBILITY TO ADDRESS ITS HIGHEST ENVIRONMENTAL PRIORITIES, IMPROVE ENVIRONMENTAL PERFORMANCE, ACHIEVE ADMINISTRATIVE SAVINGS AND STRENGTHEN THE PARTNERSHIP BETWEEN GRATON RANCHERIA AND EPA. THIS AGREEMENT FUNDS TRIBAL PROGRAMS FOR WATER QUALITY PROTECTION.

THIS ASSISTANCE AGREEMENT PROVIDES FULL FEDERAL FUNDING IN THE AMOUNT OF $76,000.  SEE TERMS AND CONDITIONS.ACTIVITIES:MAJOR ACTIVITIES INCLUDE WATER QUALITY MONITORING AND ANALYSIS, NONPOINT SOURCE POLLUTION PLANNING, OUTREACH AND EDUCATION, AND OVERALL ADMINISTRATION OF THE TRIBE'S ENVIRONMENTAL PROTECTION PROGRAM.SUBRECIPIENT:NO SUBAWARDS ARE INCLUDED IN THIS ASSISTANCE AGREEMENT.OUTCOMES:ANTICIPATED DELIVERABLES INCLUDE WATER QUALITY DATA, TRAINING MATERIALS, AND NEWSLETTER ARTICLES. EXPECTED OUTCOMES INCLUDE IMPROVING THE WATER QUALITY, POLLUTION AWARENESS, AND TRIBAL STAFF CAPACITY"
99T76701,ENV,ENV_NOHEALTH,CITY OF SACRAMENTO,750000.0,2018-10-01,66.818,"CITY OF SACRAMENTO WILL CAPITALIZE A REVOLVING LOAN FUND (RLF) FROM WHICH TO MAKE LOANS AND SUBAWARD TO CLEAN UP BROWNFIELDS SITE(S), AND CONDUCT OTHER NECESSARY ACTIVITIES TO PRUDENTLY MANAGE THE RLF. THE CITY OF SACRAMENTO WILL PRIORITIZE CLEANUP EFFORTS IN NORTH SACRAMENTO ADDRESSING BLIGHT AND UNDERUTILIZED PROPERTIES, INVOLUNTARILY ACQUIRED PROPERTIES, ABANDONED AUTOMOTIVE SERVICE/REFUELING STATIONS AND AGED BUILDINGS WITH HAZARDOUS STRUCTURAL MATERIALS. THIS WORK WILL SPUR SOCIO-ECONOMIC REDEVELOPMENT AND SUPPORT COMMERCIAL AND INDUSTRIAL DEVELOPMENT.  THIS AGREEMENT PROVIDES FULL FEDERAL FUNDING IN THE AMOUNT OF $750,000."
99T76401,OTHER,,HAVASUPAI TRIBE,571000.0,2018-10-01,66.460,"THESE FUNDS SUPPORT THE FURTHER DEVELOPMENT OF THE HAVASUPAI TRIBE'S NONPOINT SOURCE CONTROL PROGRAM. MAJOR ACTIVITIES INCLUDE STABILIAZATION OF TWO INUNDATED TRAILS ADJACENT TO HAVASU CREEK AND REMOVAL OF TWO FLOOD-CREATED EUTROPHIC POOLED WATER AREAS AT HAVASU SPRINGS ON THE HAVASUPAI RESERVATION AS WELL AS TRAINING AND TRAVEL FOR THE TRIBAL ENVIRONMENTAL STAFF.   THIS GRANT AGREEMENT PROVIDES FEDERAL FUNDING IN THE AMOUNT OF $160,000.  SEE TERMS AND CONDITIONS.  $100,000 IN TRIBAL CLEAN WATER ACT SECTION 319 COMPETITIVE FUNDING COMPLETED UNDER EPA-OW-OWOW-18-01 IS OBLIGATED AS PART OF THIS FUNDING ACTION."
99T76019,OTHER,,FEDERATED INDIANS OF GRATON RANCHERIA,260001.0,2018-10-01,66.605,"THESE FUNDS SUPPORT FURTHER DEVELOPMENT AND ADMINISTRATION OF THE TRIBE'S WATER POLLUTION CONTROL AND NONPOINT SOURCE POLLUTION PROGRAMS. THE OBJECTIVE OF THESE PROJECTS IS TO EXPAND THE TRIBE'S ENVIRONMENTAL PROGRAM CAPACITY, AND MAJOR ACTIVITIES INCLUDE: WATER QUALITY MONITORING AND ANALYSIS; WATERSHED PLANNING; OUTREACH AND EDUCATION; AND OVERALL ADMINISTRATION OF THE TRIBE'S ENVIRONMENTAL PROTECTION PROGRAM.  THIS ASSISTANCE AGREEMENT PROVIDES FULL FEDERAL FUNDING IN THE AMOUNT OF $80,000."
99T75701,OTHER,,NORTH AMERICAN DEVELOPMENT BANK,600000.0,2018-07-01,66.931,"THE PURPOSE OF THIS AWARD IS TO DEVELOP AND IMPLEMENT PROJECTS AND ACTIVITIES THAT MEET THE BORDER 2020 PROGRAM GOALS AND OBJECTIVES AND ADDRESS STATE OF ARIZONA AND CALIFORNIA BORDER PRIORITIES OF ENVIRONMENTAL AND PUBLIC HEALTH CHALLENGES.   THIS ASSISTANCE AMENDMENT PROVIDES PARTIAL FUNDING IN THE AMOUNT OF $230,500.  PREAWARD COSTS ARE APPROVED BACK TO JULY 1, 2018."
99T74901,ENV,ENV_NOHEALTH,NORTHERN NEVADA DEVELOPMENT AUTHORITY,600000.0,2018-10-01,66.818,"THIS ASSISTANCE AGREEMENT WILL PROVIDE FUNDING FOR THE NORTHERN NEVADA DEVELOPMENT AUTHORITY (NNDA) TO INVENTORY, CHARACTERIZE, ASSESS, AND CONDUCT CLEANUP PLANNING AND COMMUNITY INVOLVEMENT RELATED ACTIVITIES FOR BROWNFIELDS SITES IN THE TARGET AREAS OF CHURCHILL AND LYON COUNTIES, NEVADA TO SUPPORT REDEVELOPMENT AND ECONOMIC REVITALIZATION. BROWNFIELDS ARE REAL PROPERTY, THE EXPANSION, DEVELOPMENT OR REUSE OF WHICH MAY BE COMPLICATED BY THE PRESENCE OR POTENTIAL PRESENCE OF A HAZARDOUS SUBSTANCE, POLLUTANT, OR CONTAMINANT.  THIS ASSISTANCE AGREEMENT PROVIDES FULL FEDERAL FUNDING IN THE AMOUNT OF $600,000."
99T74801,ENV,ENV_NOHEALTH,NYE COUNTY,800000.0,2018-11-01,66.818,"THIS ASSISTANCE AGREEMENT WILL PROVIDE FUNDING FOR NYE COUNTY ON BEHALF OF THE RURAL DESERT SOUTHWEST BROWNFIELDS COALTION (RDSBC) TO CAPITALIZE A REVOLVING LOAN FUND FROM WHICH TO MAKE LOANS AND SUBAWARD TO CLEAN UP BROWNFIELDS SITE(S), AND CONDUCT OTHER NECESSARY ACTIVITIES TO PRUDENTLY MANAGE THE RLF. THE COALITION WILL PRIORITIZE CLEANUP EFFORTS ON DISTRESSED TRIBAL PROPERTIES, MINE-SCARRED LANDS, INVOLUNTARILY ACQUIRED PROPERTIES, ABANDONED AUTOMOTIVE SERVICE/REFUELING STATIONS AND AGED BUILDINGS WITH HAZARDOUS STRUCTURAL MATERIALS. THIS WORK WILL SPUR SOCIO-ECONOMIC REDEVELOPMENT AND SUPPORT RENEWABLE ENERGY AND LOCAL FOOD SECURITY.BROWNFIELDS ARE REAL PROPERTY, THE EXPANSION, DEVELOPMENT OR REUSE OF WHICH MAY BE COMPLICATED BY THE PRESENCE OR POTENTIAL PRESENCE OF A HAZARDOUS SUBSTANCE, POLLUTANT, OR CONTAMINANT.   THIS ASSISTANCE AGREEMENT PROVIDES FULL FEDERAL FUNDING IN THE AMOUNT OF $800,000.  PREAWARD COSTS ARE APPROVED BACK TO 11/01/2018; REFER TO CONDITION #G."
99T74601,ENV,ENV_NOHEALTH,CITY AND COUNTY OF HONOLULU DEPARTMENT OF PLANNING & PERMITTING,300000.0,2018-10-01,66.818,"THE CITY AND COUNTY OF HONOLULU WILL INVENTORY, CHARACTERIZE, ASSESS, AND CONDUCT CLEANUP PLANNING AND COMMUNITY INVOLVEMENT RELATED ACTIVITIES FOR BROWNFIELD SITES IN THE CITY AND COUNTY OF HONOLULU WITHIN THE ONE-HALF MILE TRANSIT-ORIENTED DEVELOPMENT ZONES SURROUNDING SEVEN OF THE CITY'S PLANNED 21 RAIL STATIONS. BROWNFIELDS ARE REAL PROPERTY, THE EXPANSION, DEVELOPMENT OR REUSE OF WHICH MAY BE COMPLICATED BY THE PRESENCE OR POTENTIAL PRESENCE OF A HAZARDOUS SUBSTANCE, POLLUTANT, OR CONTAMINANT.  THIS ASSISTANCE AGREEMENT PROVIDES FULL FEDERAL FUNDING IN THE AMOUNT OF $300,000."
99T74401,ENV,ENV_NOHEALTH,CITY OF STOCKTON,600000.0,2018-09-01,66.818,"THIS AGREEMENT WILL PROVIDE FUNDING FOR CITY OF STOCKTON TO INVENTORY, CHARACTERIZE, ASSESS, AND CONDUCT CLEANUP PLANNING AND COMMUNITY INVOLVEMENT RELATED ACTIVITIES FOR BROWNFIELD SITES IN THE CITY'S DOWNTOWN/WATERFRONT THAT WILL HELP CONNECT THE CITY WITH THE SAN JOAQUIN RIVER. BROWNFIELDS ARE REAL PROPERTY, THE EXPANSION, DEVELOPMENT OR REUSE OF WHICH MAY BE COMPLICATED BY THE PRESENCE OR POTENTIAL PRESENCE OF A HAZARDOUS SUBSTANCE, POLLUTANT, OR CONTAMINANT.  THIS AGREEMENT PROVIDES FULL FEDERAL FUNDING IN THE AMOUNT OF $600,000.  SEE TERMS AND CONDITIONS."
99T74201,ENV,ENV_NOHEALTH,CITY OF TUCSON,300000.0,2018-07-01,66.818,"TO INVENTORY, CHARACTERIZE, ASSESS, AND CONDUCT CLEANUP PLANNING AND COMMUNITY INVOLVEMENT RELATED ACTIVITIES FOR BROWNFIELD SITES IN THE 'LA DOCE' NEIGHBORHOOD IN TUCSON, ARIZONA.   BROWNFIELDS ARE REAL PROPERTY, THE EXPANSION, DEVELOPMENT OR REUSE OF WHICH MAY BE COMPLICATED BY THE PRESENCE OR POTENTIAL PRESENCE OF A HAZARDOUS SUBSTANCE, P+OLLUTANT, OR CONTAMINANT.  THIS AGREEMENT PROVIDES FEDERAL FUNDING IN THE AMOUNT OF $300,000.  PREAWARD COSTS APPROVED BACK TO 7/1/2018."
99T73901,ENV,ENV_NOHEALTH,CORTINA INDIAN RANCHERIA,156000.0,2018-10-01,66.460,"THE PURPOSE OF THIS PROJECT IS TO IMPROVE WATER QUALITY BY IMPLEMENTING THE TRIBE'S NONPOINT SOURCE MANAGEMENT PLAN WHICH WILL ULTIMATELY REDUCE NONPOINT SOURCE POLLUTANT LOADS TO TRIBAL WATERS.  SPECIFICALLY THE TRIBE WILL IMPROVE WATER QUALITY BY IMPLEMENTING EROSION CONTROL MEASURES ON THE RESERVATION, INCLUDING BUT NOT LIMITED TO VEGETATION CONTROL/MAINTENANCE, AND OTHER BEST MANAGEMENT PRACTICES (BMPS).  THIS ASSISTANCE AGREEMENT PROVIDES FEDERAL FUNDING IN THE AMOUNT OF $30,000.  SEE TERMS AND CONDITIONS."
99T73701,ENV,ENV_HEALTH,ARIZONA DEPARTMENT OF ENVIRONMENTAL QUALITY DBA: ADEQ,4084362.0,2018-07-01,66.817,"THIS PROJECT PROVIDES FUNDING FOR THE ARIZONA DEPARTMENT OF ENVIRONMENTAL QUALITY RESPONSE PROGRAM THAT INCLUDES TIMELY SURVEY AND INVENTORY OF BROWNFIELD SITES; OVERSIGHT AND ENFORCEMENT AUTHORITIES TO ENSURE THAT RESPONSE ACTIONS PROTECT HUMAN HEALTH AND THE ENVIRONMENT; RESOURCES TO PROVIDE MEANINGFUL PUBLIC INVOLVEMENT; MECHANISMS FOR APPROVAL OF A CLEANUP PLANS AND VERIFICATION OF COMPLETE RESPONSES.  ADDITIONALLY, THEIR WORK WILL INCLUDE SITE SPECIFIC ENVIRONMENTAL ASSESSMENTS AND CLEANUP ACTIVITIES, SUBSTANTIAL OUTREACH TO RURAL COMMUNITIES, AND INCREASED INVOLVEMENT OF TRIBES IN THE PROGRAM.  THIS AGREEMENT PROVIDES FULL FEDERAL FUNDING IN THE AMOUNT OF $732,300."
99T73525,ENV,ENV_NOHEALTH,ARIZONA DEPARTMENT OF ENVIRONMENTAL QUALITY DBA: ADEQ,17126615.0,2024-07-01,66.605,"DESCRIPTION:THIS PROJECT PROVIDES FUNDING FOR THE OPERATION OF ARIZONA DEPARTMENT OF ENVIRONMENTAL QUALITY'S (ADEQ'S) CONTINUING ENVIRONMENTAL PROGRAMS, WHILE GIVING IT GREATER FLEXIBILITY TO ADDRESS ITS HIGHEST ENVIRONMENTAL PRIORITIES, IMPROVE ENVIRONMENTAL PERFORMANCE, ACHIEVE ADMINISTRATIVE SAVINGS, AND STRENGTHEN THE PARTNERSHIP BETWEEN ADEQ AND EPA. MAJOR ACTIVITIES OF THESE PROGRAMS INCLUDE: CONDUCTING SURFACE WATER QUALITY MONITORING, PREPARING WATER QUALITY ASSESSMENTS, PREPARING PERMITS, WRITING TOTAL MAXIMUM DAILY LOADS, REDUCING NONPOINT SOURCE POLLUTION, PARTICIPATING IN INTERAGENCY WATERSHED COORDINATION ACTIVITIES, SAMPLING AGRICULTURAL WELLS TO MONITOR FOR PESTICIDE CONTAMINATION, CONDUCTING OUTREACH/EDUCATION TO THE COMMUNITY, MONITORING AIR QUALITY, PLANNING AND IMPLEMENTING AIR REDUCTION MEASURES, ASSESSING AND CLEANING UP LAND, BUILDING INFRASTRUCTURE BY CONDUCTING TRAINING AND PROFESSIONAL DEVELOPMENT, AND REPORTING PROGRESS TO EPA. 

THIS COOPERATIVE AGREEMENT PRO"
99T73523,ENV,ENV_NOHEALTH,ARIZONA DEPARTMENT OF ENVIRONMENTAL QUALITY DBA: ADEQ,19688012.0,2022-07-01,66.605,"DESCRIPTION:THIS AGREEMENT PROVIDES FUNDING FOR THE OPERATION OF ARIZONA DEPARTMENT OF ENVIRONMENTAL QUALITY'S (ADEQ) CONTINUING ENVIRONMENTAL PROGRAMS WHILE GIVING IT GREATER FLEXIBILITY TO ADDRESS ITS HIGHEST ENVIRONMENTAL PRIORITIES, IMPROVE ENVIRONMENTAL PERFORMANCE, ACHIEVE ADMINISTRATIVE SAVINGS AND STRENGTHEN THE PARTNERSHIP BETWEEN ADEQ AND EPA. 

THIS AGREEMENT PROVIDES PARTIAL FEDERAL FUNDING IN THE AMOUNT OF $6,103,834. PREAWARD COSTS ARE APPROVED BACK TO JULY 1, 2022. ACTIVITIES: MAJOR ACTIVITIES OF THESE PROGRAMS INCLUDE: CONDUCTING SURFACE WATER QUALITY MONITORING, PREPARING A WATER QUALITY ASSESSMENT, PREPARING PERMITS, WRITING TOTAL MAXIMUM DAILY LOADS, REDUCING NONPOINT SOURCE POLLUTION, PARTICIPATING IN INTERAGENCY WATERSHED COORDINATION ACTIVITIES, SAMPLING AGRICULTURAL WELLS TO MONITOR FOR PESTICIDE CONTAMINATION, CONDUCTING OUTREACH/EDUCATION TO THE COMMUNITY, MONITORING AIR QUALITY, PLANNING AND IMPLEMENTING AIR REDUCTION MEASURES, ASSESSING AND CLEANING UP LAND, "
99T73521,ENV,ENV_NOHEALTH,ARIZONA DEPARTMENT OF ENVIRONMENTAL QUALITY DBA: ADEQ,19496894.0,2020-07-01,66.605,"THIS AGREEMENT PROVIDES FUNDING FOR THE OPERATION OF ARIZONA DEPARTMENT OF ENVIRONMENTAL QUALITY'S (ADEQ) CONTINUING ENVIRONMENTAL PROGRAMS WHILE GIVING IT GREATER FLEXIBILITY TO ADDRESS ITS HIGHEST ENVIRONMENTAL PRIORITIES, IMPROVE ENVIRONMENTAL PERFORMANCE, ACHIEVE ADMINISTRATIVE SAVINGS AND STRENGTHEN THE PARTNERSHIP BETWEEN ADEQ AND EPA. MAJOR ACTIVITIES OF THESE PROGRAMS INCLUDE: CONDUCTING SURFACE WATER QUALITY MONITORING, PREPARING A WATER QUALITY ASSESSMENT, PREPARING POLLUTION PREVENTION PERMITS, WRITING TOTAL MAXIMUM DAILLY LOADS, REDUCING NON POINT SOURCE POLLUTION, PARTICIPATING IN INTERAGENCY WATERSHED COORDINATION ACTIVITIES, CONDUCTING OUTREACH/EDUCATION TO THE COMMUNITY, MONITORING AIR QUALITY, PLANNING AND IMPLEMENTING AIR REDUCTION MEASURES, ASSESSING AND CLEANING UP LAND, BUILDING INFRASTRUCTURE BY CONDUCTING TRAINING AND PROFESSIONAL DEVELOPMENT, AND REPORTING PROGRESS TO EPA.  THIS AWARD PROVIDES PARTIAL FEDERAL FUNDING IN THE AMOUNT OF $960,000. PREAWARD COSTS A"
99T72501,ENV,ENV_NOHEALTH,COCOPAH INDIAN TRIBE,156000.0,2018-07-01,66.460,"THESE FUNDS SUPPORT THE FURTHER DEVELOPMENT AND ADMINISTRATION OF THE COCOPAH INDIAN TRIBE'S NONPOINT SOURCE POLLUTION CONTROL PROGRAM.  MAJOR ACTIVITIES INCLUDE DEVELOPMENT AND IMPLEMENTATION OF A NON-NATIVE PLANT SPECIES REMOVAL PLAN AND IMPLEMENTATION OF A NATIVE VEGETATION RE-ESTABLISHMENT PLAN, WHICH WILL ULTIMATELY REDUCE NONPOINT SOURCE POLLUTANT LOADS TO THE TRIBAL WATERS SPECIFICALLY IMPROVING WATER QUALITY OF THE RESERVATION'S WATERS.    THIS AGREEMENT PROVIDES FULL FEDERAL FUNDING IN THE AMOUNT OF $30,000.  SEE TERMS AND CONDITIONS."
99T72424,OTHER,,MOORETOWN RANCHERIA,196224.0,2023-10-01,66.419,"DESCRIPTION:THIS AGREEMENT PROVIDES FUNDING TO MOORETOWN RANCHERIA TO CARRY OUT ITS PROGRAM TO MAINTAIN, PROTECT, AND IMPROVE THE WATER QUALITY OF ITS RIVERS, LAKES, STREAMS, GROUNDWATER, AND OTHER WATERBODIES. THE ENVIRONMENTAL BENEFITS OF THIS PROGRAM INCLUDE PREVENTING DEGRADATION OF UNIMPAIRED WATERBODIES AND REDUCING THE NUMBER OF IMPAIRED WATERBODIES ON TRIBAL LANDS.  ACTIVITIES:ACTIVITIES INCLUDE WATER QUALITY MONITORING AND ASSESSMENTS, OUTREACH AND EDUCATION, AND TRAINING.SUBRECIPIENT:NO SUBAWARDS ARE INCLUDED IN THIS ASSISTANCE AGREEMENT.OUTCOMES:ANTICIPATED DELIVERABLES AND EXPECTED OUTCOMES INCLUDE WATER QUALITY DATA, TRAINING SUMMARIES, OUTREACH MATERIALS, AND INCREASED UNDERSTANDING OF WATER QUALITY.

DIRECT BENEFICIARIES OF THIS ASSISTANCE AGREEMENT INCLUDE RESIDENTS OF THE MOORETOWN RANCHERIA.  THIS AWARD PROVIDES FULL FEDERAL FUNDING IN THE AMOUNT OF $65,408."
99T72419,OTHER,,MOORETOWN RANCHERIA,272154.0,2018-10-01,66.419,"THR PURPOSE OF THIS PROJECT IS FOR THE MOORETOWN RANCHERIA'S DEVELOPMENT OF ITS WATER POLLUTION CONTROL PROGRAM BY CONDUCTING WATER QUALITY MONITORING IN ORDER TO ASSESS TRIBAL WATERS ON THE RESERVATION.  THIS AWARD PROVIDES FEDERAL FUNDING IN THE AMOUNT OF $39,972."
99T71801,OTHER,,NAVAJO NATION TRIBAL GOVERNMENT,169980.0,2018-10-01,66.802,"THE PROJECT ALLOWS FOR CONTINUED NAVAJO NATION SUPERFUND PROGRAM (NSP) ASSISTANCE TO THE U.S. EPA REGION 9, WITH INPUT TO REVIEW DATA AND DOCUMENTS, TO ATTEND MEETINGS FOR NAVAJO NATION (NN) SITE COORDINATION, TO CONDUCT SITE VISITS AND INSPECTIONS, AND TO PROVIDE COMMENTS FOR DOCUMENTED CONSISTENCY IN THE SUPERFUND PROCESS ON THE NAVAJO RESERVATION.  THIS ASSISTANCE AGREEMENT PROVIDES PARTIAL FEDERAL FUNDING IN THE AMOUNT OF $169,980."
99T71601,OTHER,,NAVAJO NATION TRIBAL GOVERNMENT,170568.0,2018-10-01,66.802,"THIS PROJECT ALLOWS FOR CONTINUED NAVAJO NATION SUPERFUND PROGRAM (NSP) ASSISTANCE TO THE U.S. EPA REGION 9, WITH INPUT TO REVIEW DATA AND DOCUMENTS, TO ATTEND MEETINGS FOR NAVAJO NATION (NN) SITE COORDINATION, TO CONDUCT SITE VISITS AND INSPECTIONS, AND TO PROVIDE COMMENTS FOR DOCUMENTED CONSISTENCY IN THE SUPERFUND PROCESS ON THE NAVAJO RESERVATION. THIS COOPERATIVE AGREEMENT WILL AID THE NAVAJO NATION BY FUNDING THE MULTI SITE COOPERATIVE AGREEMENT (MSCA) TO SUPPORT ACTIVITIES RELATED TO THE CLEANUP OF TRONOX REALTED MINES AT COVE, QUIVIRA,SECTION 32 AND 33.  THIS ASSISTANCE AGREEMENT PROVIDES FULL FEDERAL FUNDING IN THE AMOUNT OF $85,552."
99T71501,OTHER,,SOUTH COAST AIR QUALITY MANAGEMENT DISTRICT,3184875.0,2018-05-01,66.202,"THIS PROPOSED PROJECT WILL REPLACE CONVENTIONAL DIESEL AND GASOLINE POWERED SHUTTLE BUSES WITH ZERO EMISSION SHUTTLES IN SOUTHERN CALIFORNIA AIRPORTS.  THIS ASSISTANCE AGREEMENT PROVIDES FULL FEDERAL FUNDING IN THE AMOUNT OF $3,184,875.00."
99T71301,OTHER,,SAN JOAQUIN VALLEY UNIFIED AIR POLLUTION CONTROL DISTRICT,3184875.0,2018-05-01,66.202,"THE PURPOSE OF THE TARGETED AIR SHED PROGRAM IS TO REPLACE APPROXIMATELY 237 OLD SELF-PROPELLED OR OFF-ROAD DIESEL TRACTORS THAT OPERATE IN CLOSE PROXIMITY TO AGRICULTURAL-BASED COMMUNITIES WITHIN THE SAN JOAQUIN VALLEY (SJV) WITH NEW TRACTORS. THE REPLACEMENT TRACTORS WILL UTILIZE THE CLEANEST AVAILABLE TECHNOLOGY TO MEET THE TIER 4 EMISSION STANDARD IN ORDER TO REDUCE THE AMOUNT OF POLLUTION IN THE VALLEY.  THIS ASSISTANCE AGREEMENT PROVIDES FULL FEDERAL FUNDING IN THE AMOUNT OF $3,184,875.00."
99T71201,ENV,ENV_NOHEALTH,SAN JOAQUIN VALLEY UNIFIED AIR POLLUTION CONTROL DISTRICT,3184875.0,2018-05-01,66.202,"THE PURPOSE OF THE TARGETED AIR SHED PROGRAM IS TO REPLACE APPROXIMATELY 144 ON-ROAD HEAVY DUTY TRUCKS WITH NEWER, CLEANER TRUCKS TO REDUCE THE AMOUNT OF POLLUTION EMITTED DURING LONG-HAUL AND LOCAL DELIVERY. THE REPLACEMENT OF THE TRUCKS WILL ALSO RESULT IN A REDUCTION OF MOBILE SOURCE EMISSIONS AND ACHIEVE REDUCTIONS IN CARBON MONOXIDE (CO) AND OXIDES OF NITROGEN (NOX) THAT ARE PRECURSOR EMISSIONS OF OZONE AND FINE PARTICULATE MATTER (PM 2.5) IN THE SAN JOAQUIN VALLEY AREA.  THIS ASSISTANCE AGREEMENT PROVIDES FULL FEDERAL FUNDING IN THE AMOUNT OF $3,184,875.00."
99T71101,OTHER,,NAVAJO NATION TRIBAL GOVERNMENT,2916500.0,2018-03-01,66.419,"THIS PROJECT IS TO REVIEW THE WATER QUALITY STANDARDS FOR AGRICULTURAL IRRIGATION TO DETERMINE THE PROTECTIVENESS OF THE STANDARDS TO FARMERS AND LIVESTOCK OWNERS IN THE SAN JUAN RIVER BASIN AND EVALUATE THE NEED FOR REVISION.  IN ADDITION, THE TRIBE WILL CONTINUE TO WORK COLLABORATIVELY WITH EPA AND OTHER GRANTEES TO DEVELOP A WATERSHED BASED COMMUNICATION STRATEGY TO COMMUNICATE THE CONDITION OF THE SAN JUAN RIVER WATERSHED TO THE GENERAL PUBLIC.  THIS ASSISTANCE AGREEMENT PROVIDES FULL FEDERAL FUNDING IN THE AMOUNT OF $366,500."
99T70201,OTHER,,"PHOENIX, CITY OF",692252.0,2018-01-01,66.039,"THE CITY OF PHOENIX PLANS TO REPLACE SEVENTEEN (17) HEAVY DUTY VEHICLES WHICH INCLUDE AERIAL LIFT TRUCKS, FUEL TANKERS, DUMP TRUCKS AND SEWER TRUCKS WITH 2017, OR NEWER VEHICLES. THESE NEW VEHICLES WILL BE FUELED WITH B20 WHICH ALLOWS A SIGNIFICANT AMOUNT OF EMISSION REDUCTION WITH MINIMAL OPERATIONAL DOWNSIDE.  THE CITY OF PHOENIX WILL ALSO INSTALL DIESEL OXIDATION CATALYST (DOC) TECHNOLOGY ON TEN (10) FIRE PUMPERS.  THESE ARE ALL FRONTLINE UNITS THAT TRAVEL 10 - 12 THOUSAND MILES PER YEAR AND ARE USED IN PUBLIC AREAS.  THIS PROJECT WILL HELP THE CITY MEET ITS 2050 CLEAN AIR ENVIRONMENTAL SUSTAINABILITY GOAL.  THIS ASSISTANCE AGREEMENT PROVIDES FULL FEDERAL FUNDING IN THE AMOUNT OF $692,252.  SEE TERMS AND CONDITIONS."
